x,mu,sigma,f_exact
0.3303303303303303,0.9438598115765444,0.001104496845803964,0.9438653891651366
0.3313313313313313,0.9434926124258993,0.0011045879436704573,0.9435144667031913
0.33233233233233234,0.9431241776896968,0.0011046907552937776,0.943162351287705
0.3333333333333333,0.9427545073539818,0.0011048053202628739,0.9428090415820634
0.33433433433433435,0.9423836014088067,0.001104931670039176,0.942454536243111
0.3353353353353353,0.9420114598465261,0.0011050698292635198,0.9420988339211221
0.3363363363363363,0.9416380826631894,0.0011052198144013057,0.941741933259771
0.33733733733733734,0.9412634698579723,0.001105381635453293,0.9413838328961016
0.3383383383383383,0.9408876214326654,0.0011055552934483605,0.9410245314604992
0.33933933933933935,0.9405105373934646,0.0011057407832613117,0.9406640275766586
0.34034034034034033,0.9401322177486691,0.0011059380916606989,0.9403023198615545
0.34134134134134136,0.939752662510358,0.001106147197718508,0.9399394069254112
0.34234234234234234,0.9393718716945045,0.0011063680738227395,0.9395752873716712
0.3433433433433433,0.93898984531819,0.0011066006839309333,0.9392099597969642
0.34434434434434436,0.9386065834036117,0.0011068449860398837,0.9388434227910762
0.34534534534534533,0.9382220859756671,0.001107100929538872,0.9384756749369182
0.34634634634634637,0.9378363530624085,0.0011073684567784851,0.9381067148104936
0.34734734734734735,0.9374493846949008,0.0011076475033854887,0.937736540980867
0.3483483483483483,0.9370611809082448,0.0011079379970751796,0.9373651520101319
0.34934934934934936,0.9366717417391612,0.001108239858520354,0.9369925464533783
0.35035035035035034,0.9362810672295154,0.0011085530018193734,0.9366187228586597
0.35135135135135137,0.9358891574227926,0.001108877333612792,0.9362436797669607
0.35235235235235235,0.9354960123671674,0.0011092127535037007,0.9358674157121637
0.3533533533533533,0.9351016321129748,0.001109559154328237,0.9354899292210153
0.35435435435435436,0.9347060167138181,0.0011099164215262827,0.9351112188130932
0.35535535535535534,0.934309166227365,0.0011102844347641784,0.9347312830007719
0.3563563563563564,0.9339110807132158,0.001110663066156429,0.9343501202891888
0.35735735735735735,0.9335117602356604,0.001111052181289755,0.9339677291762098
0.35835835835835833,0.9331112048616603,0.0011114516396465246,0.9335841081523948
0.35935935935935936,0.932709414660593,0.0011118612940294761,0.9331992557009627
0.36036036036036034,0.9323063897062696,0.0011122809908867448,0.9328131702977565
0.3613613613613614,0.9319021300755139,0.0011127105695891955,0.9324258504112076
0.36236236236236236,0.9314966358479069,0.0011131498648019565,0.9320372945023004
0.36336336336336333,0.931089907106383,0.0011135987043645597,0.9316475010245369
0.36436436436436437,0.9306819439377136,0.001114056909668068,0.9312564684238992
0.36536536536536535,0.9302727464307736,0.0011145242971276142,0.9308641951388146
0.3663663663663664,0.9298623146794398,0.0011150006771126011,0.930470679600118
0.36736736736736736,0.9294506487790386,0.001115485854273397,0.9300759202310152
0.3683683683683684,0.929037748829046,0.0011159796274198806,0.9296799154470458
0.36936936936936937,0.9286236149326328,0.0011164817905939101,0.9292826636560452
0.37037037037037035,0.9282082471955562,0.0011169921323003675,0.9288841632581076
0.3713713713713714,0.9277916457261313,0.0011175104355352706,0.9284844126455474
0.37237237237237236,0.9273738106374481,0.0011180364793531722,0.9280834102028607
0.3733733733733734,0.9269547420454955,0.0011185700364104516,0.9276811543066872
0.3743743743743744,0.9265344400686217,0.0011191108756247931,0.927277643325771
0.37537537537537535,0.9261129048293242,0.0011196587613069428,0.9268728756209214
0.3763763763763764,0.9256901364533405,0.0011202134529886812,0.9264668495449734
0.37737737737737737,0.925266135069478,0.001120774705746537,0.9260595634427478
0.3783783783783784,0.9248409008096132,0.0011213422706234314,0.9256510156510113
0.3793793793793794,0.9244144338086357,0.0011219158950488786,0.9252412044984362
0.38038038038038036,0.9239867342051582,0.0011224953218729673,0.9248301283055592
0.3813813813813814,0.9235578021421134,0.001123080290676749,0.9244177853847411
0.38238238238238237,0.9231276377638835,0.0011236705370033814,0.9240041740401249
0.3833833833833834,0.9226962412183468,0.0011242657937638677,0.9235892925675945
0.3843843843843844,0.9222636126583552,0.0011248657896276504,0.9231731392547325
0.38538538538538536,0.9218297522384375,0.0011254702504759333,0.9227557123807785
0.3863863863863864,0.9213946601169027,0.0011260788997160829,0.9223370102165857
0.38738738738738737,0.9209583364552429,0.0011266914578061922,0.9219170310245788
0.3883883883883884,0.9205207814183041,0.001127307641829898,0.9214957730587104
0.3893893893893894,0.9200819951744847,0.0011279271671390903,0.9210732345644175
0.39039039039039036,0.9196419778949974,0.0011285497466787928,0.9206494137785776
0.3913913913913914,0.919200729754607,0.001129175091149373,0.9202243089294646
0.3923923923923924,0.918758250931063,0.001129802909462376,0.9197979182367042
0.3933933933933934,0.9183145416066054,0.0011304329085066844,0.919370239911229
0.3943943943943944,0.917869601964469,0.001131064794190813,0.9189412721552335
0.39539539539539537,0.9174234321938002,0.0011316982697341278,0.918511013162128
0.3963963963963964,0.9169760324850813,0.0011323330384732544,0.9180794611164934
0.3973973973973974,0.9165274030330579,0.0011329688017586875,0.9176466141940344
0.3983983983983984,0.9160775440358861,0.0011336052609221094,0.917212470561533
0.3993993993993994,0.9156264556939959,0.0011342421156636103,0.9167770283768018
0.40040040040040037,0.9151741382120804,0.0011348790658185991,0.916340285788636
0.4014014014014014,0.9147205917980727,0.0011355158103314598,0.9159022409367666
0.4024024024024024,0.9142658166623789,0.0011361520486259525,0.915462891951812
0.4034034034034034,0.9138098130203502,0.0011367874795774665,0.9150222369552288
0.4044044044044044,0.9133525810884748,0.0011374218030257496,0.9145802740592642
0.40540540540540543,0.9128941210879589,0.00113805471840393,0.9141370013669061
0.4064064064064064,0.9124344332435044,0.0011386859263938346,0.9136924169718335
0.4074074074074074,0.9119735177822008,0.0011393151283337502,0.9132465189583668
0.4084084084084084,0.9115113749355146,0.0011399420264552255,0.9127993054014177
0.4094094094094094,0.9110480049370722,0.0011405663237776418,0.9123507743664377
0.41041041041041043,0.9105834080243653,0.0011411877258508288,0.9119009239093677
0.4114114114114114,0.9101175844383533,0.0011418059387477658,0.9114497520765862
0.4124124124124124,0.909650534423065,0.0011424206709017854,0.9109972569048571
0.4134134134134134,0.9091822582259965,0.0011430316328488604,0.9105434364212781
0.4144144144144144,0.9087127560978274,0.0011436385367759288,0.9100882886432272
0.41541541541541543,0.9082420282927615,0.0011442410974283992,0.9096318115783099
0.4164164164164164,0.9077700750676456,0.001144839033062669,0.9091740032243056
0.4174174174174174,0.9072968966838175,0.0011454320633419533,0.9087148615691137
0.4184184184184184,0.906822493405059,0.0011460199125663182,0.908254384590699
0.4194194194194194,0.9063468654985627,0.0011466023065016867,0.9077925702570369
0.42042042042042044,0.9058700132351873,0.0011471789757990082,0.907329416526058
0.4214214214214214,0.9053919368888046,0.0011477496541792403,0.9068649213455932
0.4224224224224224,0.9049126367366966,0.0011483140796205952,0.9063990826533158
0.42342342342342343,0.9044321130598689,0.0011488719938025124,0.9059318983766872
0.4244244244244244,0.9039503661414301,0.0011494231431930116,0.9054633664328977
0.42542542542542544,0.9034673962690931,0.0011499672784431845,0.9049934847288105
0.4264264264264264,0.9029832037334131,0.0011505041550377397,0.9045222511609029
0.4274274274274274,0.9024977888285832,0.0011510335336060136,0.9040496636152083
0.42842842842842843,0.9020111518521787,0.001151555180328494,0.903575719967257
0.4294294294294294,0.9015232931036792,0.001152068866089491,0.9031004180820175
0.43043043043043044,0.9010342128877937,0.0011525743684255732,0.9026237558138355
0.4314314314314314,0.9005439115111926,0.0011530714700509215,0.9021457310063746
0.43243243243243246,0.9000523892857473,0.0011535599600334115,0.9016663414925555
0.43343343343343343,0.8995596465237554,0.0011540396344869115,0.901185585094494
0.4344344344344344,0.8990656835430855,0.001154510295098535,0.9007034596234396
0.43543543543543545,0.8985705006648175,0.0011549717514568408,0.9002199628797135
0.4364364364364364,0.8980740982121063,0.0011554238197235478,0.8997350926526454
0.43743743743743746,0.8975764765126826,0.0011558663236621966,0.8992488467205103
0.43843843843843844,0.8970776358971193,0.0011562990948488906,0.8987612228504652
0.4394394394394394,0.8965775766989736,0.001156721972787279,0.8982722187984838
0.44044044044044045,0.8960762992552986,0.0011571348043524247,0.8977818323092926
0.44144144144144143,0.8955738039073822,0.0011575374460181002,0.897290061116305
0.44244244244244246,0.895070090998928,0.0011579297626765801,0.8967969029415557
0.44344344344344344,0.894565160876823,0.00115831162761205,0.8963023554956339
0.4444444444444444,0.8940590138922175,0.0011586829237206734,0.8958064164776166
0.44544544544544545,0.8935516503986776,0.0011590435435320369,0.8953090835750013
0.44644644644644643,0.8930430707536345,0.001159393389136003,0.8948103544636373
0.44744744744744747,0.8925332753176463,0.001159732372876778,0.8943102268076575
0.44844844844844844,0.8920222644544822,0.0011600604173292793,0.893808698259409
0.4494494494494494,0.8915100385314645,0.0011603774557074715,0.8933057664593836
0.45045045045045046,0.8909965979200365,0.0011606834326560681,0.892801429036147
0.45145145145145144,0.8904819429933752,0.0011609783030343123,0.8922956836062684
0.45245245245245247,0.8899660741284663,0.0011612620342405333,0.8917885277742483
0.45345345345345345,0.8894489917070132,0.0011615346050461207,0.8912799591324472
0.4544544544544544,0.888930696112368,0.0011617960061051857,0.8907699752610122
0.45545545545545546,0.888411187731549,0.001162046241133982,0.8902585737278039
0.45645645645645644,0.8878904669561507,0.0011622853260846483,0.8897457520883227
0.4574574574574575,0.8873685341799558,0.0011625132902795925,0.8892315078856341
0.45845845845845845,0.8868453898002144,0.0011627301764482948,0.8887158386502931
0.45945945945945943,0.886321034217417,0.0011629360408137097,0.8881987419002694
0.46046046046046046,0.8857954678358624,0.0011631309541827127,0.8876802151408697
0.46146146146146144,0.8852686910633452,0.001163315000890082,0.8871602558646617
0.4624624624624625,0.8847407043097917,0.0011634882807989289,0.8866388615513959
0.46346346346346345,0.8842115079898178,0.0011636509086298348,0.8861160296679272
0.46446446446446443,0.8836811025213649,0.0011638030141034336,0.8855917576681358
0.46546546546546547,0.8831494883248183,0.0011639447434201834,0.8850660429928479
0.46646646646646645,0.8826166658239174,0.0011640762583089753,0.8845388830697546
0.4674674674674675,0.8820826354468636,0.0011641977374147482,0.8840102753133315
0.46846846846846846,0.88154739762399,0.001164309375780007,0.8834802171247569
0.4694694694694695,0.8810109527898362,0.001164411386283095,0.8829487058918286
0.47047047047047047,0.8804733013818122,0.001164503999075393,0.8824157389888817
0.47147147147147145,0.8799344438407957,0.001164587461830865,0.881881313776704
0.4724724724724725,0.8793943806113589,0.001164662041426995,0.8813454276024518
0.47347347347347346,0.8788531121408028,0.001164728022862362,0.8808080777995647
0.4744744744744745,0.8783106388802366,0.001164785710415989,0.8802692616876788
0.4754754754754755,0.8777669612836689,0.0011648354279975117,0.8797289765725411
0.47647647647647645,0.8772220798088881,0.001164877519355517,0.8791872197459206
0.4774774774774775,0.8766759949172354,0.0011649123485728198,0.8786439884855214
0.47847847847847846,0.8761287070726098,0.001164940300419582,0.8780992800548924
0.4794794794794795,0.8755802167425202,0.0011649617803258863,0.8775530917033381
0.4804804804804805,0.8750305243989942,0.00116497721621315,0.8770054206658283
0.48148148148148145,0.8744796305154807,0.0011649870572284584,0.8764562641629061
0.4824824824824825,0.873927535570374,0.001164991775290334,0.8759056194005955
0.48348348348348347,0.873374240044086,0.001164991864394696,0.8753534835703095
0.4844844844844845,0.8728197444215198,0.0011649878424933747,0.874799853848755
0.4854854854854855,0.8722640491904485,0.0011649802507034308,0.8742447273978393
0.48648648648648646,0.8717071548421131,0.0011649696541830444,0.8736881013645738
0.4874874874874875,0.8711490618706819,0.0011649566428629517,0.8731299728809776
0.48848848848848847,0.8705897707747852,0.0011649418312229725,0.8725703390639816
0.4894894894894895,0.870029282054503,0.0011649258591145207,0.872009197015329
0.4904904904904905,0.8694675962152587,0.001164909391865583,0.8714465438214773
0.49149149149149146,0.8689047137642945,0.001164893121144883,0.8708823765534982
0.4924924924924925,0.8683406352133431,0.0011648777654887465,0.8703166922669772
0.4934934934934935,0.8677753610768946,0.0011648640700135384,0.8697494880019115
0.4944944944944945,0.867208891872906,0.0011648528070286094,0.8691807607826086
0.4954954954954955,0.866641228122063,0.0011648447769773442,0.868610507617582
0.4964964964964965,0.86607237035048,0.0011648408086095833,0.868038725499447
0.4974974974974975,0.8655023190848965,0.001164841759004203,0.8674654114048165
0.4984984984984985,0.8649310748572248,0.0011648485140606634,0.8668905622941933
0.4994994994994995,0.8643586382015087,0.0011648619895540618,0.866314175111864
0.5005005005005005,0.8637850096566808,0.0011648831307036868,0.8657362467857912
0.5015015015015015,0.8632101897631514,0.0011649129130182289,0.8651567742275036
0.5025025025025025,0.8626341790667027,0.0011649523425581883,0.8645757543319859
0.5035035035035035,0.862056978114822,0.001165002456186414,0.8639931839775691
0.5045045045045045,0.8614785874587767,0.001165064321901101,0.8634090600258167
0.5055055055055055,0.8608990076540692,0.0011651390395837056,0.8628233793214132
0.5065065065065065,0.8603182392583335,0.0011652277403978117,0.862236138692049
0.5075075075075075,0.8597362828328414,0.0011653315886017638,0.8616473349483054
0.5085085085085085,0.8591531389431282,0.0011654517801520108,0.861056964883539
0.5095095095095095,0.8585688081564626,0.0011655895441941377,0.8604650252737639
0.5105105105105106,0.8579832910452012,0.0011657461430096383,0.8598715128775333
0.5115115115115115,0.857396588183633,0.0011659228715134075,0.8592764244358208
0.5125125125125125,0.8568087001501965,0.001166121059157456,0.858679756671899
0.5135135135135135,0.8562196275266274,0.001166342068192103,0.8580815062912186
0.5145145145145145,0.8556293708974749,0.00116658729523517,0.857481669981285
0.5155155155155156,0.8550379308510401,0.0011668581706722836,0.8568802444115352
0.5165165165165165,0.8544453079788639,0.0011671561593619704,0.8562772262332119
0.5175175175175175,0.853851502876239,0.0011674827602169,0.855672612079238
0.5185185185185185,0.8532565161412435,0.0011678395067057322,0.8550663985640886
0.5195195195195195,0.8526603483751956,0.0011682279663714312,0.8544585822836632
0.5205205205205206,0.852063000183648,0.0011686497415991674,0.8538491598151552
0.5215215215215215,0.8514644721742002,0.001169106468685216,0.8532381277169212
0.5225225225225225,0.850864764959141,0.0011695998186744248,0.852625482528349
0.5235235235235235,0.8502638791530615,0.0011701314962117963,0.8520112207697236
0.5245245245245245,0.8496618153743611,0.0011707032412017857,0.8513953389420931
0.5255255255255256,0.8490585742445091,0.001171316826297474,0.8507778335271319
0.5265265265265265,0.8484541563894084,0.001171974058474543,0.8501587009870045
0.5275275275275275,0.8478485624362975,0.0011726767780458952,0.8495379377642258
0.5285285285285285,0.84724179301719,0.0011734268583421428,0.8489155402815219
0.5295295295295295,0.8466338487671692,0.0011742262059119516,0.8482915049416888
0.5305305305305306,0.8460247303246433,0.0011750767592066985,0.8476658281274488
0.5315315315315315,0.8454144383306925,0.001175980489390253,0.8470385062013087
0.5325325325325325,0.8448029734320812,0.0011769393983559083,0.8464095355054119
0.5335335335335335,0.8441903362747212,0.0011779555193368835,0.8457789123613936
0.5345345345345345,0.843576527512397,0.0011790309160449328,0.8451466330702315
0.5355355355355356,0.8429615477984385,0.0011801676817085288,0.8445126939120969
0.5365365365365365,0.8423453977929398,0.0011813679389031783,0.8438770911462035
0.5375375375375375,0.8417280781562226,0.001182633837914117,0.8432398210106544
0.5385385385385385,0.8411095895539518,0.001183967557251505,0.8426008797222888
0.5395395395395395,0.840489932654009,0.0011853713014301102,0.8419602634765264
0.5405405405405406,0.8398691081283403,0.0011868473011329922,0.8413179684472097
0.5415415415415415,0.8392471166519613,0.0011883978111608385,0.8406739907864469
0.5425425425425425,0.8386239589032982,0.0011900251106643338,0.8400283266244499
0.5435435435435435,0.83799963556379,0.0011917315013058396,0.8393809720693745
0.5445445445445445,0.8373741473186556,0.0011935193058352108,0.838731923207156
0.5455455455455456,0.8367474948560698,0.0011953908676799576,0.8380811761013447
0.5465465465465466,0.8361196788678456,0.0011973485490352357,0.8374287267929394
0.5475475475475475,0.8354907000488083,0.0011993947302477305,0.8367745713002195
0.5485485485485485,0.8348605590968248,0.0012015318073835134,0.8361187056185746
0.5495495495495496,0.8342292567141953,0.0012037621921995687,0.8354611257203336
0.5505505505505506,0.8335967936055795,0.0012060883097486735,0.8348018275545913
0.5515515515515516,0.8329631704791041,0.0012085125967732935,0.8341408070470334
0.5525525525525525,0.8323283880467045,0.0012110375009717267,0.8334780600997598
0.5535535535535535,0.831692447022931,0.0012136654788840267,0.8328135825911062
0.5545545545545546,0.8310553481258012,0.0012163989940628095,0.8321473703754639
0.5555555555555556,0.8304170920772833,0.00121924051616487,0.8314794192830981
0.5565565565565566,0.8297776796021878,0.0012221925184982415,0.830809725119963
0.5575575575575575,0.8291371114285653,0.0012252574766354351,0.830138283667517
0.5585585585585585,0.828495388287763,0.0012284378665867292,0.8294650906825346
0.5595595595595596,0.8278525109149086,0.001231736163220297,0.8287901418969169
0.5605605605605606,0.8272084800473465,0.0012351548383437146,0.8281134330175004
0.5615615615615616,0.8265632964272243,0.0012386963585913307,0.827434959725863
0.5625625625625625,0.8259169607990202,0.0012423631841980162,0.826754717678129
0.5635635635635635,0.8252694739110211,0.0012461577668187824,0.8260727025047719
0.5645645645645646,0.8246208365140717,0.0012500825475284258,0.8253889098104139
0.5655655655655656,0.8239710493627399,0.0012541399556663367,0.8247033351736258
0.5665665665665666,0.8233201132156296,0.0012583324060855378,0.8240159741467227
0.5675675675675675,0.8226680288336752,0.0012626622981448759,0.8233268222555576
0.5685685685685685,0.8220147969809659,0.0012671320135171267,0.8226358749993152
0.5695695695695696,0.8213604184258827,0.0012717439150288737,0.8219431278503004
0.5705705705705706,0.8207048939397055,0.0012765003436848187,0.8212485762537269
0.5715715715715716,0.8200482242967269,0.0012814036176979828,0.8205522156275028
0.5725725725725725,0.8193904102744796,0.001286456031666777,0.8198540413620136
0.5735735735735735,0.8187314526539922,0.0012916598532340124,0.8191540488199033
0.5745745745745746,0.8180713522200449,0.0012970173226112026,0.8184522333358537
0.5755755755755756,0.817410109759976,0.001302530651014865,0.8177485902163604
0.5765765765765766,0.8167477260647331,0.0013082020184325622,0.817043114739507
0.5775775775775776,0.8160842019286179,0.0013140335731108364,0.8163358021547367
0.5785785785785785,0.8154195381490581,0.0013200274297740391,0.8156266476826217
0.5795795795795796,0.8147537355270629,0.0013261856682927236,0.8149156465146302
0.5805805805805806,0.814086794866995,0.001332510332043237,0.8142027938128903
0.5815815815815816,0.8134187169750078,0.0013390034275082446,0.813488084709952
0.5825825825825826,0.8127495026629674,0.0013456669229775509,0.8127715143085469
0.5835835835835835,0.812079152744559,0.0013525027469996592,0.8120530776813438
0.5845845845845846,0.8114076680370204,0.0013595127879458783,0.8113327698707039
0.5855855855855856,0.8107350493604315,0.0013666988929461952,0.8106105858884319
0.5865865865865866,0.8100612975397325,0.0013740628672739572,0.809886520715524
0.5875875875875876,0.8093864134007447,0.0013816064733232442,0.8091605693019149
0.5885885885885885,0.8087103977742345,0.00138933143055683,0.8084327265662204
0.5895895895895896,0.8080332514942654,0.001397239414205834,0.8077029873954777
0.5905905905905906,0.807354975397061,0.0014053320551433877,0.8069713466448839
0.5915915915915916,0.8066755703233355,0.001413610940025647,0.8062377991375297
0.5925925925925926,0.8059950371163325,0.0014220776101687568,0.8055023396641313
0.5935935935935935,0.805313376623161,0.0014307335616609775,0.8047649629827603
0.5945945945945946,0.8046305896935735,0.0014395802456590406,0.8040256638185684
0.5955955955955956,0.8039466771805337,0.0014486190675974556,0.8032844368635108
0.5965965965965966,0.8032616399407004,0.0014578513878728114,0.8025412767760657
0.5975975975975976,0.8025754788341146,0.001467278521405654,0.8017961781809513
0.5985985985985985,0.8018881947238015,0.0014769017382731144,0.801049135668839
0.5995995995995996,0.8011997884758273,0.0014867222635731735,0.8003001437960634
0.6006006006006006,0.8005102609602375,0.0014967412782992894,0.7995491970843307
0.6016016016016016,0.7998196130492943,0.001506959918968892,0.7987962900204206
0.6026026026026026,0.7991278456196653,0.001517379278588705,0.798041417055888
0.6036036036036035,0.7984349595502351,0.0015280004072955366,0.79728457260676
0.6046046046046046,0.797740955723981,0.0015388243123983661,0.7965257510532285
0.6056056056056056,0.7970458350267506,0.0015498519593193038,0.795764946739342
0.6066066066066066,0.7963495983470068,0.0015610842724289016,0.7950021539726906
0.6076076076076076,0.7956522465781006,0.001572522135355925,0.7942373670240903
0.6086086086086087,0.7949537806150317,0.0015841663921637992,0.7934705801272618
0.6096096096096096,0.7942542013568641,0.0015960178474704587,0.7927017874785065
0.6106106106106106,0.7935535097051343,0.0016080772688095164,0.7919309832363786
0.6116116116116116,0.7928517065661538,0.0016203453853245837,0.791158161521353
0.6126126126126126,0.7921487928478825,0.0016328228904665275,0.7903833164154903
0.6136136136136137,0.7914447694621742,0.001645510442240728,0.7896064419620973
0.6146146146146146,0.7907396373239806,0.0016584086640097295,0.7888275321653833
0.6156156156156156,0.7900333973521754,0.0016715181460198812,0.7880465809901129
0.6166166166166166,0.789326050467622,0.0016848394456992941,0.7872635823612549
0.6176176176176176,0.7886175975955609,0.0016983730892107367,0.7864785301636266
0.6186186186186187,0.7879080396634777,0.0017121195721135057,0.7856914182415333
0.6196196196196196,0.7871973776031211,0.0017260793608855254,0.7849022403984065
0.6206206206206206,0.7864856123482582,0.0017402528932775406,0.7841109903964334
0.6216216216216216,0.785772744837459,0.0017546405798406703,0.7833176619561859
0.6226226226226226,0.7850587760109136,0.0017692428048332195,0.7825222487562429
0.6236236236236237,0.7843437068127912,0.0017840599273481988,0.7817247444328093
0.6246246246246246,0.7836275381910127,0.0017990922817826213,0.7809251425793299
0.6256256256256256,0.7829102710950622,0.0018143401799181622,0.7801234367460989
0.6266266266266266,0.7821919064794258,0.0018298039109067275,0.7793196204398645
0.6276276276276276,0.7814724453011763,0.0018454837427697801,0.7785136871234288
0.6286286286286287,0.7807518885201148,0.0018613799234422682,0.7777056302152439
0.6296296296296297,0.7800302370996235,0.001877492681473692,0.7768954430890012
0.6306306306306306,0.7793074920064385,0.0018938222270494518,0.7760831190732169
0.6316316316316316,0.7785836542102516,0.0019103687533114635,0.7752686514508135
0.6326326326326326,0.7778587246844779,0.0019271324365460365,0.7744520334586931
0.6336336336336337,0.7771327044050906,0.0019441134380463589,0.773633258287309
0.6346346346346347,0.7764055943510755,0.0019613119040085363,0.7728123190802304
0.6356356356356356,0.7756773955049994,0.0019787279671128833,0.771989208933701
0.6366366366366366,0.7749481088535504,0.0019963617469893483,0.7711639208961938
0.6376376376376376,0.7742177353850366,0.0020142133514516806,0.7703364479679594
0.6386386386386387,0.7734862760918304,0.0020322828765940797,0.7695067831005691
0.6396396396396397,0.7727537319690612,0.0020505704085257144,0.7686749191964519
0.6406406406406406,0.7720201040153256,0.0020690760229648063,0.7678408491084266
0.6416416416416416,0.7712853932326595,0.002087799787209939,0.7670045656392269
0.6426426426426426,0.770549600625543,0.002106741759676045,0.7661660615410218
0.6436436436436437,0.7698127272024067,0.002125901991687927,0.7653253295149287
0.6446446446446447,0.7690747739741539,0.0021452805271200415,0.7644823622105221
0.6456456456456456,0.768335741956264,0.0021648774036563427,0.7636371522253337
0.6466466466466466,0.7675956321650688,0.002184692653433723,0.7627896921043485
0.6476476476476476,0.7668544456219024,0.0022047263032063565,0.7619399743394938
0.6486486486486487,0.7661121833503444,0.0022249783752327505,0.7610879913691202
0.6496496496496497,0.7653688463780668,0.0022454488876524205,0.7602337355774785
0.6506506506506506,0.7646244357358967,0.002266137855240358,0.759377199294188
0.6516516516516516,0.7638789524558263,0.002287045289592038,0.758518374793699
0.6526526526526526,0.7631323975753901,0.0023081711999042845,0.7576572542947477
0.6536536536536537,0.7623847721342827,0.002329515593169604,0.7567938299598044
0.6546546546546547,0.7616360771751545,0.0023510784746937196,0.7559280938945151
0.6556556556556556,0.7608863137442654,0.0023728598486344333,0.7550600381471346
0.6566566566566566,0.7601354828908597,0.002394859718304486,0.7541896547079532
0.6576576576576576,0.7593835856672513,0.0024170780864133322,0.7533169355087161
0.6586586586586587,0.758630623129136,0.0024395149557063034,0.752441872422034
0.6596596596596597,0.7578765963349667,0.0024621703290281876,0.7515644572607874
0.6606606606606606,0.7571215063466354,0.0024850442097406633,0.7506846817775219
0.6616616616616616,0.756365354228592,0.0025081366020501443,0.7498025376638364
