epoch,loss
1,0.8346181165406344
2,0.6406695101028357
3,0.49003027861212856
4,0.39866967473116743
5,0.35951813037204333
6,0.3255914830485428
7,0.2902859078546351
8,0.2507121775121982
9,0.2212915915264171
10,0.1919930661596134
11,0.16468611960309115
12,0.13775752910655945
13,0.11446653990631514
14,0.09385993789574801
15,0.07618618649471805
16,0.06054800317003776
17,0.048414600477863515
18,0.04087341153976263
19,0.034170031900681484
20,0.0297794656421611
21,0.02712763088688392
22,0.02544400637828693
23,0.023484637396534034
24,0.022110066018175962
25,0.020928421266538082
26,0.01990430238598214
27,0.018728580319738536
28,0.017443439747910985
29,0.016049135881974305
30,0.014910621197800821
31,0.014033653780932739
32,0.013172084837986934
33,0.012583462822549532
34,0.012722423839201183
35,0.011789595314716069
36,0.011368035643104537
37,0.010496507638092517
38,0.010233729898755668
39,0.009516679196845427
40,0.00928171984560178
41,0.00904192425799368
42,0.008681948607590794
43,0.008176686658691807
44,0.007797992951083519
45,0.00773353264503795
46,0.007438044200738967
47,0.006863048267730302
48,0.006699272848404497
49,0.006493888402294544
50,0.006484781080798916
51,0.006210534885523152
52,0.005896607768372917
53,0.005814801985096321
54,0.005694437135589493
55,0.0055102806629217195
56,0.005352209704182363
57,0.005361399631467284
58,0.0050858723760493375
59,0.004797877662867251
60,0.004797332005066628
61,0.004591798394104072
62,0.004572688537974289
63,0.004392885157229574
64,0.004268978363435616
65,0.003954758471475808
66,0.003917274544379588
67,0.0038462179761261242
68,0.003737939532559276
69,0.0037018619041461038
70,0.0034753278430029897
71,0.003390117167176235
72,0.0033468472352317412
73,0.0032621443314273663
74,0.003062696909223378
75,0.0030517046066635854
76,0.0030600958993025167
77,0.0028208003181352916
78,0.002834044158404584
79,0.0027079985496939827
80,0.002671499435554861
81,0.002564044531114631
82,0.002453048601719376
83,0.002404322670721434
84,0.0024150715021210847
85,0.0024064969804020887
86,0.002260515570882678
87,0.002243104585195466
88,0.002189002532665443
89,0.002120599704639027
90,0.0020946298727553886
91,0.0019549622086057895
92,0.002009782208747793
93,0.0018287180288120385
94,0.0017279971780206863
95,0.0016750876340713302
96,0.0017148051434474321
97,0.0016152263393914574
98,0.0016303259101489147
99,0.001531693038382949
100,0.0015995281989101954
101,0.0016373221947573492
102,0.0016207746452861541
103,0.001598953416495173
104,0.0014940819510841014
105,0.0014411075598919961
106,0.0013198582605835232
107,0.00134767912839459
108,0.0012357469119407987
109,0.001189605340793848
110,0.0011072914888995717
111,0.001089475901393536
112,0.0010435949896701773
113,0.0011516951109646133
114,0.0010163420643224438
115,0.0011326207653543244
116,0.0011225101562311393
117,0.0009656843418423559
118,0.0009318417426402815
119,0.0009430357275802863
120,0.0008725229293084707
121,0.0008304512498306857
122,0.0007982415018987348
123,0.0008041185548830643
124,0.0007422919883851369
125,0.0008039949918045152
126,0.0007941596668930567
127,0.0008170120775991647
128,0.0007594615696758666
129,0.0006753318732812214
130,0.0006400334176688417
131,0.0007046743207981935
132,0.000653158755857092
133,0.0006425834208015448
134,0.0006498578983469672
135,0.0007070564096941527
136,0.0005838362819133854
137,0.0005983818996114184
138,0.0006273330788002183
139,0.0005958006193450094
140,0.0005547965321921688
141,0.0005654332170312796
142,0.0005550969829313288
143,0.0005324332212595465
144,0.0005059363652538753
145,0.0005062162647526538
146,0.0005508628640891247
147,0.0006380517333857032
148,0.0007044022985769014
149,0.000526722208965113
150,0.0005390783341087438
151,0.0004511162072300888
152,0.0004731435700112356
153,0.0004472580846513866
154,0.00044275199498432547
155,0.000419023051086956
156,0.0004591048825698295
157,0.0004605092499903701
158,0.0004694915817926925
159,0.0005286032146624051
160,0.0004552597718737848
161,0.0004592985221714507
162,0.0004100805951184211
163,0.0004250456942518258
164,0.0004057140731194613
165,0.0004196029267050707
166,0.00043112825115530496
167,0.00045009058323882735
168,0.0005260458808336823
169,0.0004724447136130466
170,0.00044547892122927463
171,0.000511828529188125
172,0.0005240461911581574
173,0.0005085047355347518
174,0.0003888620135680785
175,0.0004310252645359688
176,0.0003725127022558026
177,0.000373350548886978
178,0.0003885578185369861
179,0.00042580930408263145
180,0.0003706081598014551
181,0.00038030277019623996
182,0.0003674229750785714
183,0.0004380075959469926
184,0.00046047997800871874
185,0.00041041795706472
186,0.0004004091719062699
187,0.0003745736914384381
188,0.0005440060973929103
189,0.0003913343045365776
190,0.00036255992894951316
191,0.0003506985453734806
192,0.00037503532453623455
193,0.00034881581081792565
194,0.0003613805132185577
195,0.00033568235068248963
196,0.00039493159443142114
197,0.000408020148599333
198,0.00034197804032031664
199,0.0003968231802775075
200,0.0003634782754487175
201,0.0003734140378322341
202,0.0003610308404397607
203,0.0003425047365330944
204,0.0003460305416854181
205,0.000369264244288196
206,0.00038263865453733517
207,0.0003450480552369859
208,0.0003418779014927153
209,0.00034800703277052745
210,0.00033993110589424283
211,0.000333538182396748
212,0.0003368126440154242
213,0.00033816357944071415
214,0.0003323548030080339
215,0.0003543870135315571
216,0.0003684012833357287
217,0.00040783915867361777
218,0.0003516240700402899
219,0.0003750141591786808
220,0.00035964376561980387
221,0.00038991901495556214
222,0.0003871285343540994
223,0.00033876840646717484
224,0.0003294016297963243
225,0.0003345129935330191
226,0.00032964254317366403
227,0.0003226508244001116
228,0.0003476190666941065
229,0.00036064021314935897
230,0.00034380536707358624
231,0.00039464625103319566
232,0.0003425170982659784
233,0.00037190209283116844
234,0.0003339690950204812
235,0.00032348053051753204
236,0.000350572222051094
237,0.0003335146369528362
238,0.00032487343428825617
239,0.00033771978383319084
240,0.00033258077753479573
241,0.0003598522073412811
242,0.00035083105180753343
243,0.00042350253338428544
244,0.00035678066627332645
245,0.00041403283035097125
246,0.00034655960820102906
247,0.0003747842490711919
248,0.00040472854569005725
249,0.0003398369003097169
250,0.0003244353368433928
251,0.00034612690455683643
252,0.0003537189797029562
253,0.00035098421650586037
254,0.00033733553606766776
255,0.00031564998078191357
256,0.00031683372822777255
257,0.0003143139699565688
258,0.00033691565875149896
259,0.00031239430722446583
260,0.0003243984089549354
261,0.0003242200354827899
262,0.0003107239783721441
263,0.00032204882744952634
264,0.0003456253432033038
265,0.0003283046287507674
266,0.0003039716187433096
267,0.00032195008944741887
268,0.0002976248273681848
269,0.00036708624135163565
270,0.0003455953506442158
271,0.00034652285753078476
272,0.0003340403674421236
273,0.00037354188460485353
274,0.00038509329944831714
275,0.000368220289874202
276,0.0003444171519673255
277,0.00032169999689313277
278,0.00034736513447854373
279,0.0003521622681850053
280,0.00036119432451236285
281,0.0004161108806451369
282,0.00041867396216353336
283,0.00032637553107118573
284,0.00031901376724034525
285,0.0003817732810457295
286,0.00031651134648694754
287,0.00034099621822665223
288,0.0003075415800847717
289,0.00030723968729244784
290,0.0003146872629077055
291,0.00032337319731440853
292,0.00032354301243749675
293,0.00031505405211479365
294,0.0003389944340863608
295,0.00031485280639072754
296,0.0003051171348941367
297,0.00041587628045443406
298,0.0003271703649137462
299,0.0003369088421791689
300,0.00037159276527545825
301,0.00041670058545226457
302,0.0003400727968389921
303,0.00039356563265108594
304,0.00038033906433934916
305,0.0003886613516779513
306,0.0003788701581194146
307,0.0002964913437756282
308,0.00034197564023835463
309,0.00032987169452232
310,0.000369536150567335
311,0.0003930898675457678
312,0.0004182784142735263
313,0.0004747376575987776
314,0.00036513907606595784
315,0.00032009844947314886
316,0.0004309380690471332
317,0.0003658834750167165
318,0.00036108235760361565
319,0.0003300637047791255
320,0.0002924292524846825
321,0.0003202833906473958
322,0.00031766892959332984
323,0.0003292636424299633
324,0.00034363725171411097
325,0.00030962486897348387
326,0.00029669941474160465
327,0.0003130398335204308
328,0.00029743789961136154
329,0.0003726038080361672
330,0.00033788385517024476
331,0.00031361714751773883
332,0.0003004433900820569
333,0.00029910977634063
334,0.0003392645767995199
335,0.0003069864844218441
336,0.0002999208423300574
337,0.0003089961257020877
338,0.0003000053388541181
339,0.00029909695017828143
340,0.0003249920422116802
341,0.0003157831633346242
342,0.0003225601580473485
343,0.0002896413207509239
344,0.00029097205589694795
345,0.0003234602631523154
346,0.00028691128201753746
347,0.00028907474831420536
348,0.00027863554903408914
349,0.00031566963938677863
350,0.00028929384753461956
351,0.00027822343060866816
352,0.00029600433791971895
353,0.0003720026096245551
354,0.00035984321833221075
355,0.0002880442941432319
356,0.00029973057609542566
357,0.0003081381967197411
358,0.00030076518576060464
359,0.0003026942675760288
360,0.0003025241634275812
361,0.0003320024631082124
362,0.00033510832868547313
363,0.00032562403456896547
364,0.00032130993295170784
365,0.0002838375436743537
366,0.00036811072988255717
367,0.00036837514676312335
368,0.0003396821472609909
369,0.0003411693609346294
370,0.00032431624864820565
371,0.0003052246687921836
372,0.0002869072130036589
373,0.00032064447049482715
374,0.00031445745142924026
375,0.00032628764176862975
376,0.00038139385703032887
377,0.00034632458513154116
378,0.00027436821618654695
379,0.0002815719295809956
380,0.0003392562155038324
381,0.00029570206907277333
382,0.0002963682876099687
383,0.00029045228320908245
384,0.0003149919886481607
385,0.0003233194552028688
386,0.00033063564970104326
387,0.00034188480732632264
388,0.0003277794844713247
389,0.000342516195572154
390,0.00028291300668062636
391,0.00029996207129513784
392,0.00026650377394931855
393,0.00029395375084312515
394,0.00027143132777313766
395,0.00027427464437738156
396,0.00027010252204820586
397,0.0002859195511395559
398,0.00029152916402057545
399,0.00027928381434889145
400,0.0002681226018170034
401,0.00026099351368461654
402,0.00028351875463670145
403,0.0003108588570149514
404,0.0002998884666842208
405,0.0003427936339041932
406,0.00027358237954412467
407,0.0002614001817795164
408,0.000285083122317356
409,0.0003261177240633661
410,0.00029874941062243575
411,0.0002842155989669252
412,0.0002963041587143324
413,0.00031488570531980727
414,0.00035719767651218613
415,0.0003398461946925766
416,0.00034495322460127795
417,0.0002983791688542963
418,0.000289604206404958
419,0.00035437107726044373
420,0.0003318816157183782
421,0.0003204589032226054
422,0.0003988804704767262
423,0.0003442556156692721
424,0.00037745658101340105
425,0.00030497393131591756
426,0.0003226376824286295
427,0.00029543862975230117
428,0.0003437813592950804
429,0.00030655518477236605
430,0.0002985181535986835
431,0.000273263634421959
432,0.0002721456882207961
433,0.0003026293840142657
434,0.00027274895681372017
435,0.0003056279277872449
436,0.000255924832629508
437,0.00026697528687705485
438,0.00031698444185033743
439,0.0003212958911528148
440,0.00035299789630694703
441,0.0002584392266897693
442,0.0002581485342253498
443,0.0002738747292833883
444,0.0003079640886132468
445,0.0002937392922221215
446,0.0003652939270409307
447,0.00034808535499387066
448,0.0003817252347661312
449,0.00028231949993701513
450,0.00028286349805404056
451,0.0002583539992872826
452,0.000247837472211455
453,0.0002637545602354751
454,0.00028867715305512797
455,0.000374570086053098
456,0.00033384842510568815
457,0.0003069580108131866
458,0.00027629179518394366
459,0.0002578402900800558
460,0.00026144272919985487
461,0.00030094485507755237
462,0.0002824601212009268
463,0.0003145418941447915
464,0.0002989119190258616
465,0.0004168063164329068
466,0.0002868398336859336
467,0.00033302528893299003
468,0.00032145098240750016
469,0.00025850555709868757
470,0.0002709543219924888
471,0.00026813272597716193
472,0.0002773721203524566
473,0.00027661199267218345
474,0.0002760375310836885
475,0.0002806458295335894
476,0.00026944059940180236
477,0.00025072073871376416
478,0.0002581752940148974
479,0.000285968839538431
480,0.0002704897019130678
481,0.00027035337364236686
482,0.0002908693391420581
483,0.00029044070825609547
484,0.0002675102953990653
485,0.00030135891377368204
486,0.00028750282468117375
487,0.00025272734555874704
488,0.00024570771878643755
489,0.0002570742237825311
490,0.0002678023373456842
491,0.00024932225488354906
492,0.000251903159166368
493,0.0003041461860547668
494,0.00032457699139845517
495,0.0003065656425033075
496,0.00025993824529980963
497,0.00027512199089782345
498,0.0002560463139402811
499,0.00026652303061035253
500,0.00027493979452819755
501,0.00024349097651284467
502,0.00023998512924183827
503,0.00023714398382095446
504,0.00024376236225541513
505,0.00023531729424772335
506,0.00023947463170527028
507,0.0002567156784550874
508,0.00023436733823827897
509,0.00026734821832242496
510,0.0002619551565898465
511,0.0002481343288650975
512,0.00025235201185309474
513,0.0003091952048094216
514,0.0002530053300250324
515,0.00025794178880413283
516,0.0002566478468630102
517,0.00029757709350859175
518,0.00032481370431262447
519,0.0002586505881088295
520,0.00023176073295717669
521,0.00024021331050133268
522,0.00024241578219100202
523,0.0002467553013890603
524,0.0003318613769081631
525,0.000277407207199409
526,0.0002900401122160186
527,0.00026610934417401974
528,0.00024818323313963246
529,0.00024929388782927964
530,0.000284219951540349
531,0.0002741553598463539
532,0.00023804193235983095
533,0.0002455301219177585
534,0.0002454560480177686
535,0.00024274624261174998
536,0.00022720273868197244
537,0.00023225894204034094
538,0.00023561499144453905
539,0.000245039666399161
540,0.00024695930469464527
541,0.00025077476043040023
542,0.00026185820971323784
543,0.00028062675976590185
544,0.0002738797576539264
545,0.0002967147346690141
546,0.00033219548628825416
547,0.0004037008541043125
548,0.0003211467250375623
549,0.0002723783182652172
550,0.0002261527292281913
551,0.00023962261446162065
552,0.0002220477214674616
553,0.00023618762328852307
554,0.00024716388707604874
555,0.00022271193484688887
556,0.00025445941725970873
557,0.0003325443327634362
558,0.00025907066936570807
559,0.0002915111990219748
560,0.00024382208620613399
561,0.00022551850960899036
562,0.0002520047037433821
563,0.00023277745085616757
564,0.00023643778796643249
565,0.0002250864576789357
566,0.0002171791058236991
567,0.00023277991550306378
568,0.00023468517660629097
569,0.00023754956612923617
570,0.00022407183076041817
571,0.00024025853318328764
572,0.00023281457158780437
573,0.0002675292923447687
574,0.0002507363161979242
575,0.00022298672902448238
576,0.00023702755001701295
577,0.00026717193256332167
578,0.00022129234398206212
579,0.00026640406240224394
580,0.00031725212281022094
581,0.0003178618398053122
582,0.0002583892851237401
583,0.00022795540908360232
584,0.00021894877183651243
585,0.00022452244235992243
586,0.00024520995249667575
587,0.00034158849946658906
588,0.00029736326063880224
589,0.0003252185278038707
590,0.00024908026943772245
591,0.0002713639138517044
592,0.00028055891536683575
593,0.0003551013732738303
594,0.0002873805114622002
595,0.00022280093295252258
596,0.0002107832878298849
597,0.00021445878956931436
598,0.00022785262850628344
599,0.00022354979938714418
600,0.00022317357596082516
601,0.00022189443639773296
602,0.0002730306488004996
603,0.0002299311152750356
604,0.0002332535187196744
605,0.00024170038866822607
606,0.00023312038261783319
607,0.00023061111750153599
608,0.00022055147460771867
609,0.0002550167940730177
610,0.0003211121319950419
611,0.00023891128340239694
612,0.0002396034903380556
613,0.00021599209537282645
614,0.00021136116701280205
615,0.00020721018508713056
616,0.00022359531611229854
617,0.00024015942667158564
618,0.0002281734060194596
619,0.0002620189032669877
620,0.0002221551623472104
621,0.00022681993069986734
622,0.00022341137751713406
623,0.00022969403668567822
624,0.0002100847727539433
625,0.00023922328129077469
626,0.0002075248272392523
627,0.00021128734307688239
628,0.00022758688918387125
629,0.00019982706455405047
630,0.0002149846703200257
631,0.0002027018514864773
632,0.0002123397856211181
633,0.0002022292465465257
634,0.0002069270040487835
635,0.00023509424021320768
636,0.00022321549238329546
637,0.00026032622580956057
638,0.0002288200949611714
639,0.0002216231581512238
640,0.00021158317377085984
641,0.00020826247195111672
642,0.0002009039479371702
643,0.00019901435717858775
644,0.00024568628712170126
645,0.00028006595864946235
646,0.00022015528588587263
647,0.0002146065076848785
648,0.00021285718330717844
649,0.0002328656303930456
650,0.00022173886864618701
651,0.0002550762469917153
652,0.00021762376458938997
653,0.0002174126619055072
654,0.000220441894680259
655,0.00020263932221213578
656,0.00023836405027924179
657,0.00021274531080002542
658,0.0002152782967898374
659,0.00022177330818462412
660,0.00024083340946177127
661,0.00021242434865218935
662,0.00023294813216052945
663,0.00022703811781813162
664,0.0002235390944438535
665,0.00022684192212918194
666,0.00022007436679359065
667,0.00025740858175125577
668,0.00020999160952120578
669,0.0002172242858534461
670,0.00027366058383570857
671,0.00026741830756975293
672,0.00025675511448851833
673,0.00022581071425022882
674,0.00020263546242991023
675,0.00020206820721767224
676,0.0002047261731788675
677,0.0001948602944291152
678,0.00020705351692250525
679,0.00020987093324650058
680,0.00020682640189240639
681,0.00021258080483751657
682,0.0002228875185082673
683,0.000229780685584372
684,0.00020451872369771357
685,0.00020468255184376985
686,0.00019649592565326544
687,0.00018852048623637356
688,0.00021895448982930103
689,0.0002186581681217701
690,0.00020579918971335006
691,0.00023886954925507256
692,0.0002059096729571136
693,0.0002220047641269085
694,0.0002659749864569992
695,0.00023383446216067321
696,0.00023355794282610816
697,0.00021585610984957952
698,0.00025413458405836877
699,0.00022882652122192546
700,0.0002400682206213399
701,0.00019877874752254125
702,0.00022231199257601746
703,0.0002540119362886258
704,0.0002672901759290581
705,0.00024812062287871806
706,0.00020655991884058772
707,0.0002224318884212468
708,0.00023251764797257223
709,0.0002014504975129661
710,0.00019701072389781386
711,0.00019142346031313638
712,0.00019840531136647402
713,0.00021494044807573773
714,0.00021958529285030624
715,0.00020001204452039923
716,0.00021020184256299775
717,0.0002119020901242312
718,0.00021666724068963137
719,0.00024065793175397353
720,0.00023781541144511282
721,0.0002442485272894636
722,0.00019526728333834977
723,0.000222127842611646
724,0.0001976614626267756
725,0.00023712294883973024
726,0.00020039144515035761
727,0.0002654318075900542
728,0.0002346594758471268
729,0.00019101502255032275
730,0.00018665753864229354
731,0.00018874507606419423
732,0.0002170513758576609
733,0.00019080356319263917
734,0.00019077630217289194
735,0.0001803917776468962
736,0.00018912896389591474
737,0.00018581122446534133
738,0.000177080091532799
739,0.00023199756579564182
740,0.00021274768694547723
741,0.0002879947784875082
742,0.0002597279961803272
743,0.0002982250849074427
744,0.0003065677054535473
745,0.00029733136450042286
746,0.00022418333285898745
747,0.0002223562284500106
748,0.00020477198401138206
749,0.00022282756784285868
750,0.0002537772840965874
751,0.00023259147003162358
752,0.00021147141762118397
753,0.00022243792687957342
754,0.00024644182404258733
755,0.00021346507403955466
756,0.0001847524663451019
757,0.00019824045936210795
758,0.00022344318081903765
759,0.00022053275966173858
760,0.00018455842903754906
761,0.00020470948312763604
762,0.00018578217721903077
763,0.00022113056195099262
764,0.0002477798415945227
765,0.0003631698412299727
766,0.00028964966266360845
767,0.00020219301413051306
768,0.00019177218381937814
769,0.00019924291560507722
770,0.00020047174211048716
771,0.0002070802334241922
772,0.00019755490980451546
773,0.0002025131429529776
774,0.00018231767800311766
775,0.00020181244894678044
776,0.00021626064583860606
777,0.00023046424740528674
778,0.00019671898282414582
779,0.00017378745132142525
780,0.0001716327539009695
781,0.00018454924943036603
782,0.00018196628350753148
783,0.0001929761632136464
784,0.0001827980019710651
785,0.0001787963088763973
786,0.00018643730076253
787,0.00018448822769634739
788,0.0002128122634098849
789,0.00018591368742019204
790,0.0001770637362900672
791,0.00018351542306093801
792,0.00017581386745560865
793,0.00017696829247830975
794,0.00018010835184362705
795,0.00017974889322398382
796,0.000178974363490027
797,0.0001810020082477144
798,0.00018273792406494987
799,0.00017682311307635053
800,0.00018458688670756513
801,0.00017171076978492192
802,0.00018866679228866841
803,0.0001801141937557395
804,0.00019824746576036493
805,0.00020753840907203862
806,0.0001882764965504957
807,0.00023159113739247184
808,0.00020379777360130658
809,0.00021812388199012622
810,0.00023491967462560835
811,0.000180725009468782
812,0.00020225453849646575
813,0.0002107188001419657
814,0.00020470333644714714
815,0.00018234939013198553
816,0.00018896558356275213
817,0.00020462056097759156
818,0.00023165271671323008
819,0.00020407930473229606
820,0.00017532404695624602
821,0.00017447268696418183
822,0.0001807702790062614
823,0.00018454553085519437
824,0.0001865654550642518
825,0.00017269214503203793
826,0.0001798431885242781
827,0.00016580961634507046
828,0.0001828934536337715
829,0.00023034477700292966
830,0.00021720132257931792
831,0.00023153082341720462
832,0.00021066376229623556
833,0.0001673324884553093
834,0.00016164090961767597
835,0.00016782526258993317
836,0.000174517228872885
837,0.00016732233820605726
838,0.00017040232136994148
839,0.00016997572187276255
840,0.00018747733701907136
841,0.00018863859346205156
842,0.0001708917560691177
843,0.00016868200587210903
844,0.00018503220722457478
845,0.00017697936869626207
846,0.00016129203868789265
847,0.00017364106518931658
848,0.0001903817114448921
849,0.0001976096913242265
850,0.00017525033907263453
851,0.0001901173740229355
852,0.00021010761609739328
853,0.0001980006982791778
854,0.00018056132682473273
855,0.0001953794282430991
856,0.00017268879686571274
857,0.00017175113918898948
858,0.000180256947035454
859,0.0001631858805837459
860,0.0001855178660209365
861,0.00017547355664357956
862,0.0001712365207253313
863,0.00016595549717614332
864,0.0001848429020869727
865,0.00016082596425224995
866,0.00017339738408161113
867,0.00018237910351362693
868,0.00017243781468092112
869,0.00021372739739201693
870,0.00025117682934274095
871,0.00017218626481411677
872,0.00018605567236223795
873,0.00018603842826104145
874,0.0001729925508083314
875,0.00015946922955866025
876,0.0001699203619907113
877,0.00016902524401027656
878,0.0002242508632681274
879,0.00019133415914306183
880,0.00017637003601262083
881,0.00017735037109184226
882,0.00019619946940001718
883,0.00016511291512336595
884,0.00016090090911313263
885,0.0001728089573944478
886,0.00018906740487008213
887,0.00018215014182134466
888,0.00017927800617726638
889,0.00016676449896461978
890,0.00017349829023953153
891,0.0001807256342501407
892,0.0001967135928457275
893,0.0002052288326020165
894,0.00023044200760087232
895,0.00020018805541046806
896,0.0001898839715598499
897,0.00018862263687188463
898,0.0001700428407251739
899,0.00020665098642134137
900,0.0002029831423360974
901,0.00018458801589216087
902,0.0001947300095714717
903,0.00017586880980368296
904,0.0001861487173170435
905,0.00021260725989466497
906,0.00015751130441529055
907,0.00017908597493577
908,0.0001797813692548109
909,0.00017666218025006293
910,0.00018395633160192041
911,0.00017787650422935162
912,0.0001600022227120293
913,0.0001669611207948483
914,0.000174545861968456
915,0.00023492530150552712
916,0.00023298220175448528
917,0.0002366158355633567
918,0.00018530941762793065
919,0.0001672558544885683
920,0.00015992950302597158
921,0.00016875129531381653
922,0.00018501079686645514
923,0.0001797367136008649
924,0.0001757598503717228
925,0.0002262915352641064
926,0.00018783695413484368
927,0.00017086539381137234
928,0.00019866500209914434
929,0.00017683901699916746
930,0.00020575821646458395
931,0.0001766594918213734
932,0.0001640490869533594
933,0.00016821576737055473
934,0.0001575002638798143
935,0.00016002007388813818
936,0.00016729840765576485
937,0.00015657868918543283
938,0.00016107102843267762
939,0.0001630282592551758
940,0.0001730724980243997
941,0.00021736691027231318
942,0.0001667397468641016
943,0.0001629642637503373
944,0.00016422045105800157
945,0.00017340165017580624
946,0.00017400683345650099
947,0.00015831170316278072
948,0.0001646334738400939
949,0.00018012904821670177
950,0.0002357771450932897
951,0.00022480395469265816
952,0.00023572926282750749
953,0.0001989820069659919
954,0.00018318779723620828
955,0.00020553189208098984
956,0.00020901448171901812
957,0.00023122033197279417
958,0.00021863919426409853
959,0.00024117241788268722
960,0.0002446709745055618
961,0.00022993733099637066
962,0.0001729368326685489
963,0.0001906307156055804
964,0.00015621821134202538
965,0.00017916287794541254
966,0.00018611941011228959
967,0.00017242112237974893
968,0.00014340469527679076
969,0.00016344758990900752
970,0.00020130234491271768
971,0.00015496857127360875
972,0.00015594569032466505
973,0.00022517085152113603
974,0.00022123766782018847
975,0.00020908551990527765
976,0.000168165680478118
977,0.00017403170736489322
978,0.00015169001531229563
979,0.00014987718995008594
980,0.00015794660698853139
981,0.0001508737051886559
982,0.00015760649720102988
983,0.00014495773711494523
984,0.0001530046077813073
985,0.0001874184647056638
986,0.00015533935004283703
987,0.0001593208194630109
988,0.00018283191993277782
989,0.0001784801428296116
990,0.00015038557715656384
991,0.00015583129904312134
992,0.00015469966676134652
993,0.00016119540931452942
994,0.0001633951513524563
995,0.00016769026232235485
996,0.0001517360307387346
997,0.0001476819987524461
998,0.00015718872793278672
999,0.0001448422069444192
1000,0.00014977857116765526
